subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
MONDO:0002697	ovarian gonadoblastoma	skos:exactMatch	Orphanet:206484	Gonadoblastoma	semapv:UnspecifiedMatching
MONDO:0002718	central nervous system teratoma	skos:exactMatch	Orphanet:252018	Teratoma of the central nervous system	semapv:UnspecifiedMatching
MONDO:0002728	rhabdoid tumor	skos:exactMatch	Orphanet:69077	Rhabdoid tumor	semapv:UnspecifiedMatching
MONDO:0002735	anal canal adenocarcinoma	skos:exactMatch	Orphanet:424016	Adenocarcinoma of the anal canal	semapv:UnspecifiedMatching
MONDO:0002752	ovarian adenocarcinoma	skos:exactMatch	Orphanet:213504	Adenocarcinoma of ovary	semapv:UnspecifiedMatching
MONDO:0002876	cervical adenosarcoma	skos:exactMatch	Orphanet:213792	Adenosarcoma of the cervix uteri	semapv:UnspecifiedMatching
MONDO:0002877	cervical carcinosarcoma	skos:exactMatch	Orphanet:213787	Carcinosarcoma of the cervix uteri	semapv:UnspecifiedMatching
MONDO:0002878	uterine corpus adenosarcoma	skos:exactMatch	Orphanet:213600	Adenosarcoma of the corpus uteri	semapv:UnspecifiedMatching
MONDO:0002882	colon neuroendocrine neoplasm	skos:exactMatch	Orphanet:100080	Neuroendocrine tumor of the colon	semapv:UnspecifiedMatching
MONDO:0002955	vulva basal cell carcinoma	skos:exactMatch	Orphanet:494451	Vulvar basal cell carcinoma	semapv:UnspecifiedMatching
MONDO:0002974	cervical cancer	skos:exactMatch	OMIM:603956	cervical cancer	semapv:UnspecifiedMatching
MONDO:0003010	multilocular clear cell renal cell carcinoma	skos:exactMatch	Orphanet:319287	Multilocular cystic renal neoplasm of low malignant potential	semapv:UnspecifiedMatching
MONDO:0003011	mucinous tubular and spindle renal cell carcinoma	skos:exactMatch	Orphanet:319322	Mucinous tubular and spindle cell renal carcinoma	semapv:UnspecifiedMatching
MONDO:0003037	hypotrichosis	skos:exactMatch	OMIMPS:605389	Hypotrichosis	semapv:UnspecifiedMatching
MONDO:0003111	gastric neuroendocrine neoplasm	skos:exactMatch	Orphanet:100075	Neuroendocrine tumor of stomach	semapv:UnspecifiedMatching
MONDO:0003122	striatonigral degeneration	skos:exactMatch	OMIMPS:271930	Striatonigral degeneration	semapv:UnspecifiedMatching
MONDO:0003125	testicular sex cord-stromal neoplasm	skos:exactMatch	Orphanet:363489	Sex cord-stromal tumor of testis	semapv:UnspecifiedMatching
MONDO:0003198	small intestine adenocarcinoma	skos:exactMatch	Orphanet:104075	Adenocarcinoma of the small intestine	semapv:UnspecifiedMatching
MONDO:0003233	essential tremor	skos:exactMatch	OMIMPS:190300	Tremor, hereditary essential	semapv:UnspecifiedMatching
MONDO:0003258	hobnail hemangioma	skos:exactMatch	Orphanet:675362	Hobnail hemangioma	semapv:UnspecifiedMatching
MONDO:0003266	ependymal tumor	skos:exactMatch	Orphanet:301	Ependymal tumor	semapv:UnspecifiedMatching
MONDO:0003321	hereditary Wilms tumor	skos:exactMatch	OMIMPS:194070	Wilms tumor	semapv:UnspecifiedMatching
MONDO:0003345	hilar cholangiocarcinoma	skos:exactMatch	Orphanet:99978	Klatskin tumor	semapv:UnspecifiedMatching
MONDO:0003360	small intestine leiomyosarcoma	skos:exactMatch	Orphanet:104076	Leiomyosarcoma of small intestine	semapv:UnspecifiedMatching
MONDO:0003414	skin pilomatrix carcinoma	skos:exactMatch	Orphanet:499182	Pilomatrix carcinoma	semapv:UnspecifiedMatching
MONDO:0003429	functioning pituitary gland adenoma	skos:exactMatch	Orphanet:314753	Functioning pituitary adenoma	semapv:UnspecifiedMatching
MONDO:0003582	hereditary breast ovarian cancer syndrome	skos:exactMatch	Orphanet:145	Hereditary breast and/or ovarian cancer syndrome	semapv:UnspecifiedMatching
MONDO:0003630	pancreatic serous cystadenocarcinoma	skos:exactMatch	Orphanet:424073	Serous cystadenocarcinoma of pancreas	semapv:UnspecifiedMatching
MONDO:0003646	rectum neuroendocrine neoplasm	skos:exactMatch	Orphanet:100081	Neuroendocrine tumor of the rectum	semapv:UnspecifiedMatching
MONDO:0003649	esophageal neuroendocrine tumor	skos:exactMatch	Orphanet:506136	Neuroendocrine neoplasm of esophagus	semapv:UnspecifiedMatching
MONDO:0003669	testicular seminoma	skos:exactMatch	Orphanet:842	Testicular seminomatous germ cell tumor	semapv:UnspecifiedMatching
MONDO:0003778	inborn error of immunity	skos:exactMatch	Orphanet:101997	Primary immunodeficiency	semapv:UnspecifiedMatching
MONDO:0003789	hereditary papillary renal cell carcinoma	skos:exactMatch	OMIM:605074	renal cell carcinoma, papillary, 1	semapv:UnspecifiedMatching
MONDO:0003789	hereditary papillary renal cell carcinoma	skos:exactMatch	Orphanet:47044	Hereditary papillary renal cell carcinoma	semapv:UnspecifiedMatching
MONDO:0003792	ovarian carcinosarcoma	skos:exactMatch	Orphanet:213512	Malignant mixed Müllerian tumor of the ovary	semapv:UnspecifiedMatching
MONDO:0003795	ovarian small cell carcinoma	skos:exactMatch	Orphanet:370396	Small cell carcinoma of the ovary	semapv:UnspecifiedMatching
MONDO:0003832	complement deficiency	skos:exactMatch	Orphanet:459345	Immunodeficiency due to a complement cascade component deficiency	semapv:UnspecifiedMatching
MONDO:0003947	hyper-IgM syndrome	skos:exactMatch	OMIMPS:308230	Immunodeficiency with hyper-IgM	semapv:UnspecifiedMatching
MONDO:0003999	juvenile pilocytic astrocytoma	skos:exactMatch	Orphanet:673580	Classic pilocytic astrocytoma	semapv:UnspecifiedMatching
MONDO:0004069	inborn mitochondrial metabolism disorder	skos:exactMatch	Orphanet:68380	Mitochondrial disease	semapv:UnspecifiedMatching
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma	skos:exactMatch	Orphanet:284400	Small cell carcinoma of the bladder	semapv:UnspecifiedMatching
MONDO:0004132	anal canal squamous cell carcinoma	skos:exactMatch	Orphanet:424019	Squamous cell carcinoma of the anal canal	semapv:UnspecifiedMatching
MONDO:0004150	breast giant fibroadenoma	skos:exactMatch	Orphanet:180267	Giant adenofibroma of the breast	semapv:UnspecifiedMatching
MONDO:0004187	nodular fasciitis	skos:exactMatch	Orphanet:477742	Nodular fasciitis	semapv:UnspecifiedMatching
MONDO:0004216	pineal region germinoma	skos:exactMatch	Orphanet:91352	Germinoma of the central nervous system	semapv:UnspecifiedMatching
MONDO:0004234	chronic lymphoproliferative disorder of NK-cells	skos:exactMatch	Orphanet:512017	Chronic lymphoproliferative disorder of natural killer cells	semapv:UnspecifiedMatching
MONDO:0004241	Osgood-Schlatter disease	skos:exactMatch	Orphanet:97335	Osgood-Schlatter disease	semapv:UnspecifiedMatching
MONDO:0004285	pancreatic intraductal papillary-mucinous carcinoma	skos:exactMatch	Orphanet:424058	Intraductal papillary mucinous carcinoma of pancreas	semapv:UnspecifiedMatching
MONDO:0004334	non-functional pancreatic neuroendocrine tumor	skos:exactMatch	Orphanet:506075	Non-functioning neuroendocrine tumor of pancreas	semapv:UnspecifiedMatching
MONDO:0004351	intraocular lymphoma	skos:exactMatch	Orphanet:279904	Primary intraocular lymphoma	semapv:UnspecifiedMatching
MONDO:0004380	dendritic cell sarcoma	skos:exactMatch	Orphanet:86903	Dendritic cell sarcoma not otherwise specified	semapv:UnspecifiedMatching
MONDO:0004542	cervical adenosquamous carcinoma, glassy cell variant	skos:exactMatch	Orphanet:213833	Glassy cell carcinoma of the cervix uteri	semapv:UnspecifiedMatching
MONDO:0004573	ariboflavinosis	skos:exactMatch	OMIM:615026	riboflavin deficiency	semapv:UnspecifiedMatching
MONDO:0004604	Hodgkin's lymphoma, lymphocytic-histiocytic predominance	skos:exactMatch	Orphanet:98845	Classic Hodgkin lymphoma, lymphocyte-rich type	semapv:UnspecifiedMatching
MONDO:0004620	Hodgkin's lymphoma, lymphocytic depletion	skos:exactMatch	Orphanet:98846	Classic Hodgkin lymphoma, lymphocyte-depleted type	semapv:UnspecifiedMatching
MONDO:0004633	Hodgkin's lymphoma, mixed cellularity	skos:exactMatch	Orphanet:98844	Classic Hodgkin lymphoma, mixed cellularity type	semapv:UnspecifiedMatching
MONDO:0004653	atypical chronic myeloid leukemia, BCR-ABL1 negative	skos:exactMatch	Orphanet:98824	Atypical chronic myeloid leukemia	semapv:UnspecifiedMatching
MONDO:0004665	nodular sclerosis classical Hodgkin lymphoma	skos:exactMatch	Orphanet:98843	Classic Hodgkin lymphoma, nodular sclerosis type	semapv:UnspecifiedMatching
MONDO:0004672	fasciolopsiasis	skos:exactMatch	Orphanet:658909	Fasciolopsiasis	semapv:UnspecifiedMatching
MONDO:0004684	plantar fibromatosis	skos:exactMatch	Orphanet:199251	Ledderhose disease	semapv:UnspecifiedMatching
MONDO:0004691	autosomal dominant polycystic kidney disease	skos:exactMatch	Orphanet:730	Autosomal dominant polycystic kidney disease	semapv:UnspecifiedMatching
MONDO:0004739	urea cycle disorder	skos:exactMatch	Orphanet:79167	Disorder of urea cycle metabolism and ammonia detoxification	semapv:UnspecifiedMatching
MONDO:0004741	tyrosinemia	skos:exactMatch	OMIMPS:276700	Tyrosinemia	semapv:UnspecifiedMatching
MONDO:0004743	hyperhomocysteinemia	skos:exactMatch	OMIM:603174	hyperhomocysteinemia	semapv:UnspecifiedMatching
MONDO:0004745	priapism	skos:exactMatch	Orphanet:140949	Low-flow priapism	semapv:UnspecifiedMatching
MONDO:0004772	glaucomatocyclitic crisis	skos:exactMatch	Orphanet:636950	Glaucomatocyclitic crisis disease	semapv:UnspecifiedMatching
MONDO:0004822	bronchiectasis	skos:exactMatch	OMIMPS:211400	Bronchiectasis	semapv:UnspecifiedMatching
MONDO:0004907	alopecia	skos:exactMatch	Orphanet:79364	Alopecia	semapv:UnspecifiedMatching
MONDO:0004914	celiac artery stenosis from compression by median arcuate ligament of diaphragm	skos:exactMatch	OMIM:116870	celiac artery stenosis from compression by median arcuate ligament of diaphragm	semapv:UnspecifiedMatching
MONDO:0004933	hypoplastic left heart syndrome	skos:exactMatch	OMIMPS:241550	Hypoplastic left heart syndrome	semapv:UnspecifiedMatching
MONDO:0004933	hypoplastic left heart syndrome	skos:exactMatch	Orphanet:2248	Hypoplastic left heart syndrome	semapv:UnspecifiedMatching
MONDO:0004948	B-cell chronic lymphocytic leukemia	skos:exactMatch	OMIM:151400	leukemia, chronic lymphocytic	semapv:UnspecifiedMatching
MONDO:0004948	B-cell chronic lymphocytic leukemia	skos:exactMatch	Orphanet:67038	B-cell chronic lymphocytic leukemia	semapv:UnspecifiedMatching
MONDO:0004951	susceptibility to HIV infection	skos:exactMatch	OMIM:609423	human immunodeficiency virus type 1, susceptibility to	semapv:UnspecifiedMatching
MONDO:0004952	Hodgkins lymphoma	skos:exactMatch	Orphanet:98293	Hodgkin lymphoma	semapv:UnspecifiedMatching
MONDO:0004958	oral cavity squamous cell carcinoma	skos:exactMatch	Orphanet:502363	Squamous cell carcinoma of the oral cavity	semapv:UnspecifiedMatching
MONDO:0004959	plasma cell neoplasm	skos:exactMatch	Orphanet:98282	Plasma cell tumor	semapv:UnspecifiedMatching
MONDO:0004967	acute lymphoblastic leukemia	skos:exactMatch	Orphanet:513	Acute lymphoblastic leukemia	semapv:UnspecifiedMatching
MONDO:0004976	amyotrophic lateral sclerosis	skos:exactMatch	Orphanet:803	Amyotrophic lateral sclerosis	semapv:UnspecifiedMatching
MONDO:0004977	angioimmunoblastic T-cell lymphoma	skos:exactMatch	Orphanet:86886	Angioimmunoblastic T-cell lymphoma	semapv:UnspecifiedMatching
MONDO:0004980	atopic eczema	skos:exactMatch	OMIM:603165	dermatitis, atopic	semapv:UnspecifiedMatching
MONDO:0004983	spermatogenic failure	skos:exactMatch	OMIMPS:258150	Spermatogenic failure	semapv:UnspecifiedMatching
MONDO:0004994	cardiomyopathy	skos:exactMatch	Orphanet:167848	Rare cardiomyopathy	semapv:UnspecifiedMatching
MONDO:0005002	chronic obstructive pulmonary disease	skos:exactMatch	OMIM:606963	pulmonary disease, chronic obstructive	semapv:UnspecifiedMatching
MONDO:0005005	clear cell renal carcinoma	skos:exactMatch	Orphanet:319276	Clear cell renal carcinoma	semapv:UnspecifiedMatching
MONDO:0005006	clear cell sarcoma of kidney	skos:exactMatch	Orphanet:457246	Clear cell sarcoma of kidney	semapv:UnspecifiedMatching
MONDO:0005021	dilated cardiomyopathy	skos:exactMatch	Orphanet:217604	Dilated cardiomyopathy	semapv:UnspecifiedMatching
MONDO:0005028	esophageal adenocarcinoma	skos:exactMatch	Orphanet:99976	Adenocarcinoma of the esophagus	semapv:UnspecifiedMatching
MONDO:0005029	essential thrombocythemia	skos:exactMatch	Orphanet:3318	Essential thrombocythemia	semapv:UnspecifiedMatching
MONDO:0005033	ganglioneuroma	skos:exactMatch	Orphanet:251992	Ganglioneuroma	semapv:UnspecifiedMatching
MONDO:0005035	ganglioneuroblastoma	skos:exactMatch	Orphanet:251877	Ganglioneuroblastoma	semapv:UnspecifiedMatching
MONDO:0005045	hypertrophic cardiomyopathy	skos:exactMatch	Orphanet:217569	Rare hypertrophic cardiomyopathy	semapv:UnspecifiedMatching
MONDO:0005048	pancreatic insulin-producing neuroendocrine tumor	skos:exactMatch	Orphanet:97279	Insulinoma	semapv:UnspecifiedMatching
MONDO:0005055	Kaposi's sarcoma	skos:exactMatch	Orphanet:33276	Kaposi sarcoma	semapv:UnspecifiedMatching
MONDO:0005058	leiomyosarcoma	skos:exactMatch	Orphanet:64720	Leiomyosarcoma	semapv:UnspecifiedMatching
MONDO:0005060	liposarcoma	skos:exactMatch	Orphanet:69078	Liposarcoma	semapv:UnspecifiedMatching
MONDO:0005062	lymphoma	skos:exactMatch	Orphanet:223735	Lymphoma	semapv:UnspecifiedMatching
MONDO:0005072	neuroblastoma	skos:exactMatch	Orphanet:635	Neuroblastoma	semapv:UnspecifiedMatching
MONDO:0005077	pertussis	skos:exactMatch	Orphanet:1489	Whooping cough	semapv:UnspecifiedMatching
MONDO:0005081	preeclampsia	skos:exactMatch	OMIMPS:189800	Preeclampsia/eclampsia	semapv:UnspecifiedMatching
MONDO:0005081	preeclampsia	skos:exactMatch	Orphanet:275555	Preeclampsia	semapv:UnspecifiedMatching
MONDO:0005083	psoriasis	skos:exactMatch	OMIMPS:177900	Psoriasis	semapv:UnspecifiedMatching
MONDO:0005086	renal cell carcinoma	skos:exactMatch	Orphanet:217071	Renal cell carcinoma	semapv:UnspecifiedMatching
MONDO:0005090	schizophrenia	skos:exactMatch	OMIM:181500	schizophrenia	semapv:UnspecifiedMatching
MONDO:0005091	severe acute respiratory syndrome	skos:exactMatch	Orphanet:140896	Severe acute respiratory syndrome	semapv:UnspecifiedMatching
MONDO:0005100	systemic sclerosis	skos:exactMatch	Orphanet:90291	Systemic sclerosis	semapv:UnspecifiedMatching
MONDO:0005103	well-differentiated liposarcoma	skos:exactMatch	Orphanet:99971	Well-differentiated liposarcoma	semapv:UnspecifiedMatching
MONDO:0005115	temporal lobe epilepsy	skos:exactMatch	OMIMPS:600512	Epilepsy, familial temporal lobe	semapv:UnspecifiedMatching
MONDO:0005115	temporal lobe epilepsy	skos:exactMatch	Orphanet:98819	Familial temporal lobe epilepsy	semapv:UnspecifiedMatching
MONDO:0005116	Whipple disease	skos:exactMatch	Orphanet:3452	Whipple disease	semapv:UnspecifiedMatching
MONDO:0005124	leprosy	skos:exactMatch	Orphanet:548	Leprosy	semapv:UnspecifiedMatching
MONDO:0005129	cataract	skos:exactMatch	OMIMPS:116200	Cataract	semapv:UnspecifiedMatching
MONDO:0005130	celiac disease	skos:exactMatch	OMIMPS:212750	Celiac disease	semapv:UnspecifiedMatching
MONDO:0005136	malaria	skos:exactMatch	Orphanet:673	Malaria	semapv:UnspecifiedMatching
MONDO:0005144	familial amyotrophic lateral sclerosis	skos:exactMatch	OMIMPS:105400	Amyotrophic lateral sclerosis	semapv:UnspecifiedMatching
MONDO:0005147	type 1 diabetes mellitus	skos:exactMatch	OMIM:222100	type 1 diabetes mellitus	semapv:UnspecifiedMatching
MONDO:0005148	type 2 diabetes mellitus	skos:exactMatch	OMIM:125853	type 2 diabetes mellitus	semapv:UnspecifiedMatching
MONDO:0005150	age-related macular degeneration	skos:exactMatch	OMIMPS:603075	Macular degeneration, age-related	semapv:UnspecifiedMatching
MONDO:0005153	cervical adenocarcinoma	skos:exactMatch	Orphanet:213772	Adenocarcinoma of the cervix uteri	semapv:UnspecifiedMatching
MONDO:0005164	fibrosarcoma	skos:exactMatch	Orphanet:2030	Fibrosarcoma	semapv:UnspecifiedMatching
MONDO:0005180	Parkinson disease	skos:exactMatch	OMIMPS:168600	Parkinson disease	semapv:UnspecifiedMatching
MONDO:0005181	progressive external ophthalmoplegia	skos:exactMatch	Orphanet:520820	Progressive external ophthalmoplegia	semapv:UnspecifiedMatching
MONDO:0005197	thymus neoplasm	skos:exactMatch	Orphanet:100100	Thymic tumor	semapv:UnspecifiedMatching
MONDO:0005198	vulvar intraepithelial neoplasia	skos:exactMatch	Orphanet:137583	Vulvar intraepithelial neoplasia	semapv:UnspecifiedMatching
MONDO:0005201	restrictive cardiomyopathy	skos:exactMatch	Orphanet:217632	Restrictive cardiomyopathy	semapv:UnspecifiedMatching
MONDO:0005210	uterine corpus sarcoma	skos:exactMatch	Orphanet:213620	Sarcoma of the corpus uteri	semapv:UnspecifiedMatching
MONDO:0005212	rhabdomyosarcoma	skos:exactMatch	Orphanet:780	Rhabdomyosarcoma	semapv:UnspecifiedMatching
MONDO:0005215	vulvar carcinoma	skos:exactMatch	Orphanet:494418	Vulvar carcinoma	semapv:UnspecifiedMatching
MONDO:0005220	collecting duct carcinoma	skos:exactMatch	Orphanet:247203	Collecting duct carcinoma	semapv:UnspecifiedMatching
MONDO:0005223	acute myeloid leukemia with minimal differentiation	skos:exactMatch	Orphanet:98832	Acute myeloid leukemia with minimal differentiation	semapv:UnspecifiedMatching
MONDO:0005224	acute myeloblastic leukemia without maturation	skos:exactMatch	Orphanet:98833	Acute myeloblastic leukemia without maturation	semapv:UnspecifiedMatching
MONDO:0005260	autism	skos:exactMatch	OMIM:209850	autism	semapv:UnspecifiedMatching
MONDO:0005265	inflammatory bowel disease	skos:exactMatch	OMIMPS:266600	Inflammatory bowel disease	semapv:UnspecifiedMatching
MONDO:0005272	myelodysplastic syndrome with single lineage dysplasia	skos:exactMatch	Orphanet:98826	Myelodysplastic neoplasm with low blasts	semapv:UnspecifiedMatching
MONDO:0005298	osteoporosis	skos:exactMatch	OMIM:166710	osteoporosis	semapv:UnspecifiedMatching
MONDO:0005308	ciliopathy	skos:exactMatch	Orphanet:363250	Ciliopathy	semapv:UnspecifiedMatching
MONDO:0005312	pouchitis	skos:exactMatch	Orphanet:217067	Pouchitis	semapv:UnspecifiedMatching
MONDO:0005313	necrotizing enterocolitis	skos:exactMatch	Orphanet:391673	Necrotizing enterocolitis	semapv:UnspecifiedMatching
MONDO:0005321	Fuchs' endothelial dystrophy	skos:exactMatch	OMIMPS:136800	Corneal dystrophy, Fuchs endothelial	semapv:UnspecifiedMatching
MONDO:0005321	Fuchs' endothelial dystrophy	skos:exactMatch	Orphanet:98974	Fuchs endothelial corneal dystrophy	semapv:UnspecifiedMatching
MONDO:0005342	IgA glomerulonephritis	skos:exactMatch	Orphanet:34145	Immunoglobulin A nephropathy	semapv:UnspecifiedMatching
MONDO:0005345	hypospadias	skos:exactMatch	OMIMPS:300633	Hypospadias	semapv:UnspecifiedMatching
MONDO:0005349	otosclerosis	skos:exactMatch	OMIMPS:166800	Otosclerosis	semapv:UnspecifiedMatching
MONDO:0005363	inherited focal segmental glomerulosclerosis	skos:exactMatch	OMIMPS:603278	Focal segmental glomerulosclerosis	semapv:UnspecifiedMatching
MONDO:0005380	osteonecrosis	skos:exactMatch	Orphanet:399158	Osteonecrosis	semapv:UnspecifiedMatching
